station_id,station_name,latitude,longitude,elevation_m,obs_start,obs_end,n_valid_records,n_missing_records,total_records
0-203-0-41601072001,Brtnice,49.3069,15.6753,517.0,1961-01-27 06:00:00+00:00,2025-12-22 06:00:00+00:00,1614,22127,23741
0-203-0-41601082001,Nová Ves,49.2547,15.7869,422.0,2010-07-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,770,4893,5663
0-203-0-41601086002,Přibyslavice,49.25,15.7667,480.0,2004-03-01 06:00:00+00:00,2009-12-28 06:00:00+00:00,287,1874,2161
0-203-0-41601087001,Třebíč  Podklášteří,49.2236,15.87,463.0,1948-12-17 06:00:00+00:00,2025-12-29 06:00:00+00:00,3052,24828,27880
0-203-0-41601088001,Heraltice,49.2308,15.7331,556.0,1965-02-14 06:00:00+00:00,2003-12-15 06:00:00+00:00,472,15233,15705
0-203-0-41601100001,Budišov,49.2717,16.0039,485.0,1942-11-22 06:00:00+00:00,2025-12-29 06:00:00+00:00,1389,22292,23681
0-203-0-41602008001,Bohdalov,49.481656,15.871783,583.0,1966-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1484,22257,23741
0-203-0-41602011001,Kněževes,49.4564,16.0019,573.0,1961-01-13 06:00:00+00:00,1980-11-17 06:00:00+00:00,850,6424,7274
0-203-0-41602014001,Radostín,49.460278,15.9675,512.0,1980-11-24 06:00:00+00:00,2025-12-29 06:00:00+00:00,2008,14346,16354
0-203-0-41602032001,Měřín,49.4,15.8833,485.0,1961-01-06 06:00:00+00:00,1980-06-30 06:00:00+00:00,905,6216,7121
0-203-0-41602037001,Pavlínov,49.3508,15.8772,559.0,1985-04-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1718,13167,14885
0-203-0-41602079001,Kladeruby nad Oslavou,49.1453,16.1708,385.0,1961-01-06 06:00:00+00:00,1979-12-24 06:00:00+00:00,833,7567,8400
0-203-0-41603002001,Štěměchy,49.1936,15.7133,617.0,1971-10-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,1814,13102,14916
0-203-0-41603021001,Jaroměřice nad Rokytnou,49.0931,15.8928,416.0,1963-03-22 06:00:00+00:00,1980-06-30 06:00:00+00:00,502,6055,6557
0-203-0-41603036001,Hrotovice,49.1105,16.0588,425.0,1961-01-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,2962,20611,23573
0-203-0-41603042001,Rouchovany,49.0709,16.1088,342.0,1942-01-31 06:00:00+00:00,1952-12-30 06:00:00+00:00,78,4519,4597
0-203-0-41603056001,Moravský Krumlov,49.040547,16.305604,255.0,1981-08-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1959,14265,16224
0-203-0-41604001001,Ivančice,49.1019,16.3789,227.0,1932-12-31 06:00:00+00:00,1962-02-15 06:00:00+00:00,77,4455,4532
0-203-0-41604005001,Moravské Bránice,49.0825,16.4494,210.0,1963-03-15 06:00:00+00:00,2025-12-29 06:00:00+00:00,2805,20206,23011
0-203-0-41604016001,Branišovice,48.9661,16.4353,200.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1257,18832,20089
0-203-0-41604020001,Miroslav,48.9442,16.3197,238.0,1961-01-06 06:00:00+00:00,2023-12-25 06:00:00+00:00,2914,20096,23010
0-203-0-41701001002,Dolní Věstonice,48.8872,16.6414,172.0,1980-01-07 06:00:00+00:00,2025-10-27 06:00:00+00:00,1214,20609,21823
0-203-0-41701004001,Hustopeče,48.9456,16.7258,201.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2861,20880,23741
0-203-0-41701010301,Bulhary,48.8303,16.7517,165.0,1968-01-05 06:00:00+00:00,2001-01-29 06:00:00+00:00,291,14457,14748
0-203-0-41701013001,Ždánice,49.071944,17.025556,238.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2910,20800,23710
0-203-0-41701032001,Klobouky u Brna,48.9961,16.8767,205.0,1941-01-18 06:00:00+00:00,2025-12-29 06:00:00+00:00,2890,22402,25292
0-203-0-41701045601,Podivín,48.8318,16.8498,158.0,1951-12-12 06:00:00+00:00,1956-12-28 06:00:00+00:00,57,1799,1856
0-203-0-41701046001,Břeclav,48.7608,16.8772,158.0,1961-01-27 06:00:00+00:00,1995-01-30 06:00:00+00:00,193,12498,12691
0-203-0-41701056001,Valtice,48.745833,16.759167,195.0,1948-01-23 06:00:00+00:00,2025-12-29 06:00:00+00:00,2882,21894,24776
0-203-0-41701068002,Koryčany,49.1028,17.17,305.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2725,20833,23558
0-203-0-41701068003,Staré Hutě,49.1372,17.2883,427.0,1994-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1347,10525,11872
0-203-0-41701074001,Kyjov,49.0167,17.1167,190.0,1941-01-08 06:00:00+00:00,2007-04-30 06:00:00+00:00,2155,20025,22180
0-203-0-41701090001,Hýsly,49.021389,17.18,217.0,2007-08-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,906,5822,6728
0-203-0-41701099001,Dubňany,48.9208,17.1028,200.0,1972-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1299,18640,19939
0-203-0-41701101001,Mutěnice,48.9067,17.0353,168.0,1952-02-01 06:00:00+00:00,1960-01-22 06:00:00+00:00,15,2540,2555
0-203-0-41701103001,Čejkovice,48.9045,16.9465,217.0,1973-01-28 06:00:00+00:00,1977-01-28 06:00:00+00:00,5,57,62
0-203-0-41701105001,Prušánky,48.832222,16.969722,179.0,1967-01-20 06:00:00+00:00,2023-04-24 06:00:00+00:00,2452,20069,22521
0-203-0-41701113001,Lanžhot,48.724722,16.9575,158.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2930,20783,23713
0-203-0-41701115002,Hrušky,48.7919,16.9739,174.0,1932-03-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,1301,13038,14339
0-203-0-42106052001,Hrčava,49.51946,18.830278,590.0,2014-10-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,534,3576,4110
0-203-0-42106054001,Mosty u Jablunkova,49.5103,18.7569,548.0,1953-01-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,2208,19448,21656
0-203-0-42108060001,Slavičín,49.0853,17.8783,362.0,1955-12-23 06:00:00+00:00,2023-12-18 06:00:00+00:00,1260,22276,23536
0-203-0-42108066001,Valašské Klobouky,49.139167,18.015,402.0,1942-01-09 06:00:00+00:00,2025-12-22 06:00:00+00:00,1530,22793,24323
0-203-0-42109005001,Vápenice,48.9472,17.8144,760.0,1991-04-01 06:00:00+00:00,2012-11-26 06:00:00+00:00,629,7376,8005
0-203-0-42109005002,Starý Hrozenkov,48.9681,17.8614,412.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1373,22368,23741
0-203-0-42109026001,Lopeník,48.9406,17.7875,655.0,1941-02-04 06:00:00+00:00,1989-12-18 06:00:00+00:00,65,2549,2614
